0,-89.403335571289,43.074657440186
1,-89.403335571289,43.074657440186
2,-71.398025512695,41.831089019775
3,,
4,,
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,-119.4179324,36.778261
17,,
18,76.8797606,12.5157753
19,,
20,,
21,,
22,,
23,-79.958587646484,40.444183349609
24,,
25,-3.1846679,55.94281119999999
26,,
27,,
28,,
29,,
30,,
31,,
32,,
33,-78.6824194,35.784675
34,,
35,,
36,,
37,,
38,,
39,6.568178653717,46.520664215088
40,,
41,,
42,,
43,,
44,-87.6297982,41.8781136
45,,
46,,
47,-86.96240859999999,41.4613036
48,,
49,,
50,,
51,-3.1846679,55.94281119999999
52,,
53,,
54,,
55,,
56,,
57,,
58,,
59,,
60,,
61,10.340707,51.8080063
62,,
63,,
64,,
65,,
66,,
67,,
68,,
69,10.340707,51.8080063
70,,
71,,
72,-79.945037841797,40.444664001465
73,,
74,-119.4179324,36.778261
75,,
76,-79.95573425293,40.441871643066
77,-76.512107849121,39.051460266113
78,-76.93950439999999,38.9866767
79,13.4060912,52.519171
80,77.5945627,12.9715987
81,-76.93950439999999,38.9866767
82,12.51474571228,41.902645111084
83,2.357345104218,48.833915710449
84,2.464397668839,48.862331390381
85,-71.089889526367,42.339904785156
86,-73.217559814453,42.784545898438
87,-1.053544521332,53.948417663574
88,25.138526916504,35.329162597656
89,,
90,-88.250984191895,40.055282592773
91,-79.945037841797,40.444664001465
92,-77.030540466309,38.908229827881
93,-77.0457673,38.8987651
94,-88.224082946777,40.11381149292
95,151.2069902,-33.8674869
96,-3.18750500679,55.944633483887
97,-3.18750500679,55.944633483887
98,-3.188266992569,55.95325088501
99,-1.383800983429,54.906867980957
100,-76.61124939999999,39.39333999999999
101,-77.863883972168,40.808406829834
102,6.893661975861,52.221538543701
103,6.851632118225,52.240283966064
104,-71.059776306152,42.358428955078
105,-71.059776306152,42.358428955078
106,-71.059776306152,42.358428955078
107,10.397520065308,43.719375610352
108,9.223823547363,45.482540130615
109,7.187578678131,50.769477844238
110,25.138526916504,35.329162597656
111,7.042447566986,49.256366729736
112,-1.3159229,51.5725756
113,-80.42448425293,37.233207702637
114,-80.423736572266,37.231643676758
115,-1.05658519268,53.94412612915
116,-1.053544521332,53.948417663574
117,-1.053544521332,53.948417663574
118,4.3731721,51.9990219
119,4.9110656,52.3628011
120,-84.2911889,30.4407585
121,-1.404350876808,50.909702301025
122,-80.42448425293,37.233207702637
123,,
124,-78.864431,35.9037
125,,
126,,
127,139.7580727,35.6924419
128,139.764569,35.7157876
129,10.422799110413,43.709941864014
130,-76.710098266602,39.247169494629
131,-73.679295,42.733038
132,,
133,35.0466667,32.7286111
134,-76.608055114746,39.392910003662
135,,
136,-117.842132568359,33.647125244141
137,-77.216491699219,39.144424438477
138,17.98215675354,59.236328125
139,17.9551008,59.40509549999999
140,-77.66609954834,43.127994537354
141,127.125190734863,37.341888427734
142,-122.1301371,47.6447015
143,-77.01488494873,38.926536560059
144,12.1160229,54.0755213
145,13.534877,52.432258
146,116.3288579,40.00069
147,,
148,-86.9248483,40.43378269999999
149,-72.555976867676,42.052627563477
150,-77.863883972168,40.808406829834
151,-80.690437316895,40.071842193604
152,-0.132325798273,51.519969940186
153,-0.228441104293,51.589714050293
154,-122.121513366699,47.673988342285
155,,
156,,
157,,
158,,
159,-71.089889526367,42.339904785156
160,-71.070579528809,42.337795257568
161,174.7676847,-41.289399
162,-75.6960158,45.3875848
163,-122.850410461426,49.187339782715
164,,
165,,
166,,
167,,
168,-0.5635315,52.2315476
169,-88.224082946777,40.11381149292
170,-88.231353759766,40.101184844971
171,-119.2934654,46.23940899999999
172,-77.216491699219,39.144424438477
173,139.7684556,35.6858986
174,139.7624364,35.7133982
175,-0.4728554,51.5328475
176,5.4697225,51.44164199999999
177,5.4821862,51.4456261
178,-1.052914381027,53.948192596436
179,-63.5871675,44.63749989999999
180,-79.94157409668,40.443504333496
181,8.020958900452,50.883850097656
182,-76.944137573242,38.981029510498
183,5.4697225,51.44164199999999
184,5.469722270966,51.44164276123
185,-79.955642700195,40.437927246094
186,-76.710098266602,39.247169494629
187,-6.2554693,53.38652150000001
188,24.9385508,60.169845
189,24.9385508,60.169845
190,-77.863883972168,40.808406829834
191,10.422799110413,43.709941864014
192,-123.252052307129,49.262073516846
193,87.8549755,22.9867569
194,87.8549755,22.9867569
195,17.9551008,59.40509549999999
